# Data from /Users/wangzhe/Desktop/methylazulene_opt_ICSS_XY_0.log.
# Shielding tensor data from ISO component.
# Processed with ICSScsv.
# Author: Zhe Wang
# Homepage: https://www.wangzhe95.net/program-icsscsv


XY,-7.0,-6.8,-6.6,-6.4,-6.2,-6.0,-5.8,-5.6,-5.4,-5.2,-5.0,-4.8,-4.6,-4.4,-4.2,-4.0,-3.8,-3.6,-3.4,-3.2,-3.0,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,
-6.0,0.0936,0.0985,0.1036,0.109,0.1148,0.1208,0.1271,0.1337,0.1406,0.1478,0.1553,0.1631,0.1712,0.1795,0.188,0.1967,0.2054,0.2141,0.2227,0.2311,0.2391,0.2468,0.254,0.2606,0.2666,0.2719,0.2766,0.2806,0.2841,0.2869,0.2892,0.2909,0.292,0.2925,0.2922,0.2911,0.289,0.286,0.2819,0.2766,0.2702,0.2627,0.2541,0.2446,0.2342,0.2232,0.2117,0.1999,0.188,0.1761,0.1645,0.1532,0.1425,0.1324,0.1229,0.1142,0.1063,0.0991,0.0926,0.0867,0.0815,0.0768,0.0727,0.069,0.0656,0.0626,0.0598,0.0573,0.055,0.0528,0.0508,
-5.8,0.098,0.1033,0.1089,0.1148,0.121,0.1276,0.1345,0.1418,0.1494,0.1575,0.1658,0.1746,0.1837,0.1931,0.2027,0.2126,0.2226,0.2326,0.2425,0.2522,0.2616,0.2704,0.2787,0.2863,0.2932,0.2992,0.3045,0.3091,0.313,0.3162,0.3188,0.3209,0.3222,0.3229,0.3228,0.3218,0.3197,0.3165,0.3119,0.306,0.2987,0.29,0.2801,0.269,0.2569,0.244,0.2306,0.2168,0.2029,0.1892,0.1758,0.1628,0.1506,0.1391,0.1286,0.1189,0.1101,0.1023,0.0953,0.0891,0.0837,0.0789,0.0746,0.0708,0.0674,0.0644,0.0616,0.0591,0.0568,0.0546,0.0526,
-5.6,0.1027,0.1084,0.1144,0.1208,0.1276,0.1348,0.1424,0.1505,0.1589,0.1678,0.1772,0.187,0.1972,0.2078,0.2188,0.2301,0.2416,0.2531,0.2647,0.276,0.2868,0.2972,0.3068,0.3155,0.3234,0.3303,0.3363,0.3414,0.3457,0.3494,0.3524,0.3548,0.3565,0.3576,0.3577,0.3569,0.3548,0.3513,0.3463,0.3397,0.3313,0.3213,0.3097,0.2967,0.2826,0.2674,0.2517,0.2355,0.2193,0.2032,0.1876,0.1727,0.1587,0.1457,0.1339,0.1231,0.1136,0.1051,0.0977,0.0912,0.0855,0.0806,0.0763,0.0725,0.0691,0.0661,0.0634,0.0609,0.0586,0.0564,0.0544,
-5.4,0.1075,0.1137,0.1202,0.1272,0.1346,0.1425,0.1509,0.1597,0.1691,0.179,0.1894,0.2004,0.2119,0.2239,0.2365,0.2494,0.2626,0.276,0.2894,0.3026,0.3153,0.3274,0.3385,0.3487,0.3577,0.3655,0.3723,0.3781,0.3829,0.3871,0.3905,0.3934,0.3956,0.397,0.3976,0.397,0.3951,0.3915,0.386,0.3785,0.3689,0.3572,0.3437,0.3284,0.3117,0.2938,0.2752,0.2561,0.237,0.2182,0.2,0.1827,0.1667,0.1519,0.1386,0.1268,0.1163,0.1073,0.0995,0.0927,0.087,0.082,0.0778,0.074,0.0708,0.0678,0.0652,0.0627,0.0605,0.0583,0.0563,
-5.2,0.1125,0.1192,0.1263,0.1339,0.142,0.1506,0.1598,0.1696,0.1799,0.1909,0.2025,0.2148,0.2278,0.2415,0.2558,0.2706,0.2859,0.3015,0.3171,0.3325,0.3474,0.3615,0.3744,0.3861,0.3964,0.4054,0.413,0.4196,0.4251,0.4298,0.4338,0.4373,0.4401,0.4422,0.4433,0.4432,0.4414,0.4377,0.4317,0.4233,0.4122,0.3987,0.3827,0.3647,0.3448,0.3236,0.3014,0.2788,0.2561,0.2339,0.2126,0.1926,0.1741,0.1573,0.1424,0.1294,0.1181,0.1085,0.1004,0.0936,0.0878,0.083,0.0789,0.0754,0.0723,0.0695,0.067,0.0647,0.0625,0.0604,0.0584,
-5.0,0.1178,0.125,0.1327,0.141,0.1498,0.1592,0.1693,0.18,0.1915,0.2037,0.2167,0.2305,0.2451,0.2606,0.2769,0.294,0.3117,0.3298,0.348,0.366,0.3833,0.3995,0.4144,0.4277,0.4395,0.4497,0.4584,0.466,0.4725,0.4781,0.483,0.4872,0.4909,0.4938,0.4957,0.4962,0.4948,0.4911,0.4846,0.4751,0.4623,0.4465,0.4277,0.4062,0.3826,0.3572,0.3307,0.3036,0.2766,0.2503,0.2252,0.2018,0.1804,0.1613,0.1447,0.1304,0.1184,0.1084,0.1002,0.0935,0.088,0.0835,0.0797,0.0765,0.0737,0.0712,0.0689,0.0667,0.0646,0.0626,0.0606,
-4.8,0.1232,0.131,0.1394,0.1484,0.158,0.1683,0.1794,0.1912,0.2038,0.2174,0.2319,0.2473,0.2638,0.2813,0.3,0.3195,0.34,0.361,0.3821,0.4028,0.4227,0.4411,0.4577,0.4724,0.4855,0.497,0.5073,0.5165,0.5247,0.532,0.5384,0.544,0.5488,0.5527,0.5556,0.5568,0.5559,0.5523,0.5453,0.5347,0.5201,0.5016,0.4794,0.4539,0.4256,0.3951,0.3632,0.3306,0.2982,0.2667,0.2369,0.2094,0.1847,0.1631,0.1446,0.1292,0.1166,0.1065,0.0985,0.0922,0.0873,0.0833,0.0801,0.0774,0.0751,0.0729,0.0709,0.0689,0.067,0.065,0.0631,
-4.6,0.1289,0.1373,0.1464,0.1561,0.1666,0.1779,0.19,0.2031,0.217,0.2321,0.2482,0.2655,0.284,0.3039,0.3251,0.3475,0.371,0.3951,0.4193,0.4427,0.4646,0.4843,0.5017,0.5169,0.5306,0.5435,0.556,0.5683,0.58,0.5907,0.6001,0.6081,0.6146,0.6198,0.6235,0.6254,0.6249,0.6214,0.6141,0.6024,0.5859,0.5646,0.5385,0.5082,0.4743,0.4375,0.3988,0.3593,0.32,0.2821,0.2465,0.2142,0.1856,0.1612,0.141,0.1247,0.1119,0.1022,0.0949,0.0895,0.0855,0.0825,0.0801,0.0782,0.0764,0.0747,0.0731,0.0713,0.0696,0.0677,0.0658,
-4.4,0.1348,0.1439,0.1537,0.1643,0.1757,0.188,0.2013,0.2157,0.2311,0.2478,0.2657,0.285,0.3059,0.3283,0.3523,0.3779,0.4046,0.432,0.4589,0.4842,0.5066,0.5255,0.5408,0.5537,0.5662,0.58,0.5963,0.6147,0.6339,0.6521,0.6676,0.6799,0.6889,0.695,0.6988,0.7006,0.7,0.6965,0.6892,0.6771,0.6592,0.6353,0.6053,0.5696,0.5289,0.4843,0.4369,0.3884,0.3403,0.2941,0.2514,0.2133,0.1805,0.1534,0.1318,0.1153,0.1031,0.0945,0.0887,0.0849,0.0825,0.0809,0.0797,0.0788,0.0778,0.0768,0.0755,0.0741,0.0725,0.0707,0.0688,
