# Data from ./methylazulene_opt_ICSS_XY_1.log.
# Shielding tensor data from ZZ component.
# Processed with ICSScsv.
# Author: Zhe Wang
# Homepage: https://www.wangzhe95.net/program-icsscsv


XY,-7.0,-6.8,-6.6,-6.4,-6.2,-6.0,-5.8,-5.6,-5.4,-5.2,-5.0,-4.8,-4.6,-4.4,-4.2,-4.0,-3.8,-3.6,-3.4,-3.2,-3.0,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,
-2.2,0.9616,1.0451,1.1378,1.2407,1.3551,1.4819,1.6219,1.7757,1.9431,2.1229,2.3134,2.5127,2.721,2.9432,3.1918,3.4856,3.8387,4.2379,4.6117,4.8041,4.565,3.5765,1.5599,-1.4904,-5.0403,-8.045,-9.511,-9.1922,-7.6708,-5.8135,-4.2904,-3.4634,-3.4271,-4.0004,-4.6788,-4.7439,-3.6764,-1.5718,0.9293,3.1344,4.6754,5.5047,5.6969,5.2633,4.0127,1.4921,-2.8178,-9.0429,-15.1641,-16.0393,-11.6206,-6.597,-2.8656,-0.54,0.7814,1.5333,1.9658,2.1924,2.2719,2.2475,2.1552,2.0243,1.876,1.7243,1.5777,1.4405,1.3147,1.2005,1.0977,1.0052,0.9222,
-2.0,0.9887,1.0762,1.1737,1.2821,1.4028,1.5365,1.6841,1.8454,2.019,2.2017,2.3882,2.5718,2.747,2.9143,3.0872,3.2954,3.5742,3.931,4.297,4.4877,4.1929,3.016,0.6112,-3.046,-7.3872,-11.3159,-13.7911,-14.4868,-13.8408,-12.551,-11.177,-10.0668,-9.3809,-9.041,-8.628,-7.4884,-5.2231,-2.1131,1.0713,3.6453,5.334,6.1783,6.2933,5.6729,4.0345,0.7295,-5.0792,-13.9764,-23.6469,-25.0972,-18.1858,-10.9129,-5.6882,-2.4128,-0.4757,0.7053,1.4518,1.9053,2.1397,2.2126,2.1757,2.0722,1.9344,1.7839,1.6337,1.4911,1.3594,1.2397,1.1318,1.0349,0.9481,
-1.8,1.0143,1.1058,1.2078,1.3216,1.4484,1.589,1.7438,1.9119,2.0904,2.273,2.449,2.6037,2.7201,2.7863,2.8093,2.8284,2.909,3.0951,3.3322,3.4041,2.924,1.4029,-1.5557,-5.9315,-11.0411,-15.7231,-18.9849,-20.5569,-20.7944,-20.1891,-19.0995,-17.7565,-16.3085,-14.7736,-12.9072,-10.2528,-6.6135,-2.4502,1.3934,4.2924,6.0911,6.9273,6.9588,6.1779,4.2697,0.5338,-5.8755,-15.2129,-24.716,-27.0404,-21.3826,-14.1308,-8.4117,-4.5699,-2.0871,-0.4192,0.7284,1.4845,1.927,2.1304,2.1681,2.1029,1.9817,1.8357,1.6841,1.5374,1.4007,1.2759,1.1634,1.0624,0.9721,
-1.6,1.0382,1.1334,1.2399,1.3588,1.4914,1.6387,1.8005,1.9754,2.1583,2.3395,2.5018,2.6187,2.6555,2.5772,2.3709,2.0765,1.7933,1.6199,1.5349,1.2971,0.4348,-1.6368,-5.3258,-10.466,-16.1474,-21.1106,-24.4957,-26.2516,-26.8265,-26.6299,-25.8493,-24.5396,-22.7195,-20.3668,-17.319,-13.3046,-8.3574,-3.1425,1.3991,4.6733,6.6245,7.4818,7.4527,6.5511,4.5034,0.7325,-5.3353,-13.4015,-20.9736,-23.7558,-20.8097,-15.4784,-10.5082,-6.6962,-3.8667,-1.7258,-0.1296,0.9803,1.6667,2.0208,2.1433,2.1217,2.0199,1.8804,1.7286,1.5788,1.4378,1.3087,1.1921,1.0875,0.9939,
-1.4,1.06,1.1587,1.2693,1.3931,1.5314,1.6852,1.8542,2.0361,2.2244,2.4061,2.5571,2.6385,2.5939,2.3565,1.8781,1.1806,0.3849,-0.3524,-0.9975,-1.7877,-3.2542,-6.0449,-10.5046,-16.2028,-21.9276,-26.3702,-28.9426,-29.9643,-30.124,-29.8861,-29.3606,-28.4609,-27.0304,-24.8436,-21.5625,-16.8827,-10.9975,-4.8319,0.4606,4.2115,6.4073,7.3517,7.3067,6.3271,4.2268,0.6575,-4.5802,-10.9249,-16.5643,-19.1978,-18.2113,-15.1098,-11.5514,-8.2658,-5.3765,-2.9039,-0.9205,0.5157,1.4296,1.9225,2.1215,2.1382,2.0536,1.9197,1.7678,1.6153,1.4707,1.3378,1.2176,1.1098,1.0134,
-1.2,1.0794,1.1814,1.2957,1.424,1.5678,1.7278,1.9041,2.094,2.2903,2.4776,2.6274,2.6912,2.5941,2.2384,1.5341,0.4634,-0.8684,-2.2791,-3.6804,-5.2602,-7.5303,-11.1076,-16.1638,-21.9238,-26.9293,-30.0214,-31.0686,-30.8127,-30.1491,-29.5927,-29.243,-28.9723,-28.5215,-27.4384,-25.0383,-20.7217,-14.6351,-7.9149,-2.015,2.2025,4.6867,5.7812,5.7963,4.8353,2.8077,-0.4013,-4.6385,-9.2241,-13.001,-14.9267,-14.8223,-13.3168,-11.1132,-8.603,-5.9892,-3.4855,-1.3405,0.2683,1.3117,1.8844,2.1266,2.1642,2.0879,1.9558,1.8025,1.6471,1.4991,1.3629,1.2397,1.1291,1.0304,
-1.0,1.0962,1.201,1.3187,1.4511,1.5998,1.7659,1.9497,2.1487,2.356,2.5566,2.7211,2.7983,2.7062,2.3307,1.5506,0.2968,-1.3892,-3.3752,-5.5709,-8.0938,-11.3305,-15.7071,-21.0856,-26.3506,-30.0127,-31.3404,-30.7596,-29.3193,-27.9408,-27.082,-26.8381,-27.1249,-27.7044,-28.0355,-27.1735,-24.1524,-18.8439,-12.379,-6.4294,-2.0726,0.556,1.8047,2.0153,1.329,-0.2775,-2.7606,-5.7369,-8.5001,-10.3878,-11.1602,-11.0116,-10.2346,-8.9773,-7.2866,-5.2538,-3.102,-1.1401,0.3842,1.3901,1.945,2.1773,2.2083,2.127,1.9906,1.8333,1.6743,1.5231,1.384,1.2582,1.1454,1.0446,
-0.8,1.1101,1.2172,1.3378,1.4737,1.6268,1.7985,1.9895,2.1984,2.4198,2.641,2.8366,2.9613,2.9398,2.6633,2.0019,0.8425,-0.8704,-3.1361,-5.9602,-9.4397,-13.7705,-19.0065,-24.5399,-28.9843,-31.1002,-30.7858,-28.9708,-26.8122,-25.083,-24.0934,-23.9076,-24.5094,-25.7718,-27.2431,-27.9574,-26.7376,-23.1094,-17.9466,-12.8887,-9.0848,-6.7068,-5.4013,-4.8065,-4.7626,-5.2881,-6.3233,-7.4653,-8.1366,-8.0734,-7.5082,-6.8397,-6.2268,-5.5436,-4.594,-3.303,-1.7912,-0.3176,0.8735,1.6731,2.1094,2.2765,2.2724,2.1718,2.0245,1.8606,1.6971,1.5427,1.401,1.2731,1.1584,1.0561,
-0.6,1.1208,1.2298,1.3527,1.4914,1.6481,1.8245,2.0221,2.2408,2.4775,2.7238,2.9617,3.1574,3.2534,3.1612,2.7623,1.9168,0.472,-1.7422,-4.917,-9.2299,-14.7062,-20.9033,-26.6091,-30.2383,-30.9947,-29.4493,-26.8995,-24.4583,-22.6804,-21.7077,-21.555,-22.2596,-23.829,-26.0051,-28.0043,-28.6694,-27.2761,-24.301,-21.0737,-18.5862,-16.9462,-15.7737,-14.6751,-13.4569,-12.1691,-10.9016,-9.5053,-7.7483,-5.7352,-3.9217,-2.6959,-2.0674,-1.7443,-1.3897,-0.8071,-0.0035,0.8595,1.5933,2.0903,2.3449,2.4098,2.3502,2.2199,2.0566,1.8839,1.7153,1.5577,1.4138,1.2842,1.1682,1.0647,
-0.4,1.1282,1.2385,1.3629,1.5037,1.6629,1.843,2.0459,2.273,2.524,2.7953,3.0771,3.3492,3.5739,3.6872,3.5889,3.1275,2.0773,0.1134,-3.167,-8.0999,-14.6109,-21.768,-27.7486,-30.8105,-30.6016,-28.2595,-25.3261,-22.826,-21.1223,-20.2245,-20.1033,-20.829,-22.5237,-25.1353,-28.1403,-30.543,-31.4863,-31.019,-30.001,-29.1492,-28.5033,-27.6829,-26.2362,-23.8393,-20.4737,-16.4244,-12.0334,-7.6493,-3.7654,-0.8909,0.7716,1.4314,1.5234,1.4622,1.5055,1.723,2.042,2.3414,2.535,2.5988,2.5522,2.4302,2.266,2.0846,1.9023,1.7285,1.568,1.4224,1.2916,1.1747,1.0705,
-0.2,1.1322,1.2431,1.3684,1.5102,1.671,1.8532,2.0596,2.2927,2.5545,2.8456,3.1633,3.4985,3.8291,4.1098,4.2551,4.1101,3.4064,1.716,-1.5295,-6.8211,-14.0532,-21.9533,-28.2579,-31.0985,-30.3947,-27.6367,-24.5177,-22.0114,-20.3736,-19.5428,-19.4674,-20.2402,-22.0653,-25.0539,-28.9039,-32.7698,-35.6844,-37.2946,-38.0262,-38.4306,-38.6281,-38.326,-37.0019,-34.0694,-29.202,-22.6855,-15.3923,-8.4334,-2.7829,1.038,3.0827,3.8129,3.7997,3.5085,3.2231,3.0544,2.9903,2.9651,2.9189,2.8234,2.679,2.5002,2.3043,2.1058,1.9146,1.7363,1.5735,1.4266,1.2952,1.1779,1.0734,
0.0,1.1326,1.2435,1.3689,1.5109,1.6719,1.8547,2.0624,2.2982,2.5656,2.8677,3.2061,3.578,3.9694,4.3441,4.623,4.65,4.1397,2.6217,-0.5451,-5.927,-13.425,-21.6582,-28.2143,-31.1571,-30.4431,-27.6364,-24.4778,-21.9534,-20.3209,-19.5211,-19.5075,-20.3904,-22.4222,-25.8069,-30.3544,-35.2554,-39.3964,-42.1217,-43.6281,-44.5227,-45.1659,-45.4319,-44.7472,-42.2039,-36.9631,-28.9993,-19.5016,-10.3462,-3.0945,1.6349,4.1063,5.0081,5.0328,4.6857,4.2642,3.9014,3.6222,3.3994,3.1964,2.9901,2.7738,2.5513,2.3303,2.1181,1.9199,1.7382,1.5739,1.4266,1.295,1.1778,1.0735,
0.2,1.1295,1.2399,1.3646,1.5058,1.6658,1.8476,2.0541,2.289,2.556,2.8588,3.1997,3.5763,3.9751,4.3588,4.646,4.6781,4.1713,2.6681,-0.4397,-5.6765,-12.9493,-21.0021,-27.6125,-30.8965,-30.6411,-28.1834,-25.1676,-22.636,-20.9562,-20.1484,-20.1995,-21.23,-23.5013,-27.2321,-32.23,-37.6193,-42.1474,-45.0257,-46.4505,-47.2173,-47.9544,-48.7143,-48.9114,-47.3676,-42.7221,-34.4632,-23.7893,-13.1202,-4.5884,0.9827,3.9503,5.1505,5.3605,5.1135,4.7157,4.3138,3.9567,3.644,3.3596,3.09,2.8295,2.5788,2.3412,2.1201,1.9174,1.734,1.5693,1.4222,1.2912,1.1745,1.0707,
0.4,1.1229,1.2322,1.3555,1.4949,1.6529,1.832,2.0352,2.2657,2.5266,2.8202,3.1463,3.498,3.8547,4.1693,4.3501,4.2335,3.5511,1.9065,-1.1821,-6.0855,-12.6902,-20.0384,-26.4103,-30.1598,-30.7838,-29.1151,-26.5187,-24.082,-22.3613,-21.5262,-21.62,-22.7547,-25.1578,-29.0143,-34.0954,-39.4661,-43.8112,-46.3418,-47.3474,-47.7861,-48.4646,-49.5649,-50.5223,-50.0095,-46.3135,-38.4964,-27.5768,-16.2052,-6.8929,-0.6676,2.8122,4.4205,4.9535,4.9461,4.7043,4.3834,4.0509,3.7292,3.4216,3.1273,2.8468,2.5824,2.3366,2.1112,1.9071,1.7236,1.5597,1.4136,1.2837,1.1681,1.0653,
0.6,1.113,1.2206,1.3418,1.4786,1.6334,1.8086,2.0066,2.2299,2.4801,2.757,3.0553,3.3603,3.6394,3.8293,3.8213,3.4459,2.4652,0.5856,-2.4794,-6.8803,-12.4675,-18.6658,-24.4587,-28.6391,-30.4321,-29.993,-28.2098,-26.1189,-24.4763,-23.6447,-23.7315,-24.8057,-27.029,-30.5795,-35.3013,-40.3429,-44.4121,-46.7024,-47.4946,-47.7737,-48.4144,-49.6742,-51.0256,-51.1129,-48.1082,-40.8776,-30.2786,-18.956,-9.495,-2.967,0.9294,2.9995,3.9684,4.3226,4.3474,4.2006,3.9672,3.6932,3.4035,3.1128,2.8307,2.5641,2.3172,2.0921,1.889,1.7072,1.5451,1.4009,1.2727,1.1587,1.0572,
